headline,language,label,headline_en,num_evidence,max_rel,mean_rel,p90_rel,max_ent,max_con_used,mean_ent,mean_con,context_mismatch_rate,update_style_rate
ಕಾಶ್ಮೀರದಲ್ಲಿ ಕಲ್ಲು ತೂರಾಟ ನಡೆಸುವವರು ಈ ಯುವಕರಿಂದ ಏನಾದರೂ ಕಲಿಯಬೇಕು ಎಂದು ಭಾರತೀಯ ಸೇನೆ ಅದರಲ್ಲಿ ಬರೆದಿದೆ,kn,0,The Indian Army writes in it that those who stone Kashmir should learn something from these young men,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಸಚಿವಾಲಯದ ವೈಜ್ಞಾನಿಕ ಸಮಿತಿಯಲ್ಲಿರುವ ಕೆಲವರು ಕರೋನಾ ಔಷಧದ ಅನುಮೋದನೆಯನ್ನು ನಿರ್ಬಂಧಿಸುತ್ತಿದ್ದಾರೆ,kn,0,Some members of the Ministry's Scientific Committee are blocking the approval of the coronavirus drug,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಪತಂಜಲಿಯ ಕರೋನಿಲ್ ಔಷಧವನ್ನು ಆಯುಷ್ ಸಚಿವಾಲಯ ಅನುಮೋದಿಸಿದೆ,kn,0,Patanjhali Coronail drug has been approved by Ministry of AYUSH,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಮೂರನೇ ಟೆಸ್ಟ್‌ನಲ್ಲಿ ಒಬ್ಬ ಸದಸ್ಯ ಕೋವಿಡ್ 19 ಗೆ ಧನಾತ್ಮಕ ಪರೀಕ್ಷೆ ನಡೆಸಿದ್ದರಿಂದ IPL2020 ದೆಹಲಿ ಕ್ಯಾಪಿಟಲ್ಸ್ ಸಂಕಟಗಳು ಹೆಚ್ಚಾಗುತ್ತವೆ,kn,0,IPL 2020 Delhi Capitals has increased distress as a member tested positive for COVID-19 in the third test.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ದಲಿತ ಕ್ರೈಸ್ತ ಮಹಿಳೆ ಮೇಲೆ ಆರ್‌ಎಸ್‌ಎಸ್ ಯುವಕನಿಂದ ಹಲ್ಲೆ ಮಹಿಳೆಯೊಬ್ಬಳನ್ನು ಬಟ್ಟೆ ಬಿಚ್ಚಿಸಿ ರಸ್ತೆಯಲ್ಲಿ ಕರೆದೊಯ್ದಿದ್ದಾರೆ,kn,0,A Dalit Christian woman is attacked by an RSS youth who takes a woman naked on the street.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ರಾಷ್ಟ್ರೀಯ ಸ್ವಯಂಸೇವಕ ಸಂಘ ಆರ್‌ಎಸ್‌ಎಸ್ ಬಜರಂಗದಳದ ಸದಸ್ಯರು ಅವರ ಹತ್ಯೆಗೆ ಯತ್ನಿಸಿದ್ದರು,kn,0,Members of the National Volunteer Association RSS Bajrangdal tried to assassinate him,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಬಿಗ್ ನ್ಯೂಸ್ ಕೊರೊನಾ ವೈರಸ್ ಲಸಿಕೆ ತಯಾರಾದ ರೋಗಿಯನ್ನು ಚುಚ್ಚುಮದ್ದಿನ ನಂತರ 3 ಗಂಟೆಗಳಲ್ಲಿ ಗುಣಪಡಿಸಿದ ಅಮೆರಿಕನ್ ವಿಜ್ಞಾನಿಗಳಿಗೆ ಕೀರ್ತಿ ರೋಚೆ ವೈದ್ಯಕೀಯ ಕಂಪನಿ ಮುಂದಿನ ಭಾನುವಾರ ಲಸಿಕೆ ಬಿಡುಗಡೆ ಮಾಡಲಿದೆ ಮತ್ತು ಲಕ್ಷಾಂತರ ಡೋಸ್ ಸಿದ್ಧವಾಗಿದೆ ಎಂದು ಟ್ರಂಪ್ ಘೋಷಿಸಿದ್ದಾರೆ,kn,0,"Keri Roche Medical Company will release the vaccine next Sunday to American scientists who have cured a patient who has been vaccinated with the coronavirus vaccine within 3 hours of being vaccinated, and Trump has announced that millions of doses are ready.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ನನ್ನ ಮತ್ತು ಸನ್ಯಾಸಿನಿಯರ ನಡುವೆ ಏನಿದ್ದರೂ ಅತ್ಯಾಚಾರವಲ್ಲ, ಈ ಪವಿತ್ರ ಯೇಸುವಿನ ಉಪಸ್ಥಿತಿಯನ್ನು ಅರಿತ ಜ್ಞಾನೋದಯದ ಸಂಸ್ಕಾರ ಬಿಷಪ್ ಫ್ರಾಂಕೋ ಮುಳಕ್ಕಲ್ ಅತ್ಯಾಚಾರ ಆರೋಪ",kn,0,"Nothing between me and the monks is rape, but the enlightenment burial of this holy Jesus is known to Bishop Franco Mulcahul alleged rape.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಚೀನಾದ ವುಹಾನ್ ನಗರದ ಈ ಜನರು ತಮ್ಮ ಜೀವಕ್ಕಾಗಿ ಮನವಿ ಮಾಡುತ್ತಿದ್ದಾರೆ, ತಮ್ಮ ಮನೆಗಳಿಂದ ಕಿರುಚುತ್ತಿದ್ದಾರೆ, ವೈದ್ಯಕೀಯ ಸಹಾಯವಿಲ್ಲದೆ ತಮ್ಮ ಮನೆಗಳಿಗೆ ಸೀಮಿತರಾಗಿದ್ದಾರೆ, ಕೊರೊನಾ ವೈರಸ್ ತನ್ನ ಉತ್ತುಂಗವನ್ನು ತಲುಪಿದೆ, ಭಾರತವು ತಕ್ಷಣವೇ ಸಿದ್ಧವಾಗಬೇಕಾಗಿದೆ.",kn,0,"These people of Wuhan, China are begging for their lives, screaming from their homes, confined to their homes without medical help, the coronavirus has reached its peak, India needs to be prepared immediately.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಮಲ್ಯ ಅವರನ್ನು ಭಾರತಕ್ಕೆ ಕಳುಹಿಸಬೇಡಿ, ಇದು ಭಾರತದಲ್ಲಿನ ಚುನಾವಣೆಯ ಮೇಲೆ ಪರಿಣಾಮ ಬೀರುತ್ತದೆ, ಮಲ್ಯ ಹಸ್ತಾಂತರದ ವಿರುದ್ಧ ಬ್ರಿಟಿಷ್ ನ್ಯಾಯಾಲಯಕ್ಕೆ ಕಪಿಲ್ ಸಿಬಲ್ ಮನವಿ",kn,0,"Do not send Malya to India, it will affect the elections in India, Kapil Sibal appeals to the British court against the handover of Malya",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕೊರೊನಾ ವೈರಸ್‌ನಿಂದಾಗಿ ಶಾಲಾ-ಕಾಲೇಜುಗಳನ್ನು ಮುಚ್ಚಿರುವುದರಿಂದ ವಿದ್ಯಾರ್ಥಿಗಳ ಅಧ್ಯಯನಕ್ಕೆ ತೊಂದರೆಯಾಗುತ್ತಿರುವ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಸರ್ಕಾರವು ಎಲ್ಲಾ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಉಚಿತ ಆಂಡ್ರಾಯ್ಡ್ ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌ಗಳನ್ನು ನೀಡುತ್ತಿದೆ.,kn,0,The government is providing free Android smartphones to all students as schools and colleges are being disrupted by the coronavirus lockdown.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಾರತ ಪಾಕ್ ಸೇನೆ ಸಿಹಿ ಹಂಚಿ ಅಭಿನಂದಿಸಿದ ಯಾವುದೇ ಮಾಧ್ಯಮ ಚಾನೆಲ್‌ಗೆ ಇದನ್ನು ದೇಶಕ್ಕೆ ತೋರಿಸಲು ಸಮಯವಿಲ್ಲ ಈ ಸುದ್ದಿ ಹಲವು ಪತ್ರಿಕೆಗಳ ಮುಖಪುಟದಲ್ಲಿ 56 ಇಂಚಿನ ಎದೆಯಿದೆ ಎಂದು ತಮ್ಮ ಬಗ್ಗೆ ಬಡಾಯಿ ಕೊಚ್ಚಿಕೊಳ್ಳುವವರು 2024 ರ ಮೊದಲು ರಾಜಕೀಯ ಉದ್ದೇಶಕ್ಕಾಗಿ ಹಲವಾರು ಜೀವಗಳನ್ನು ಬಲಿಕೊಡುತ್ತಾರೆ ಎಚ್ಚರ,kn,0,There is no time for any media channel to show this to the country which has congratulated the Bharatiya-Pakistani army sweet share. The news is on the front page of many newspapers.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ನೇಪಾಳ ಪೊಲೀಸರು 13 ಭಾರತೀಯ ಸೇನಾ ಸಿಬ್ಬಂದಿಯನ್ನು ಬಂಧಿಸಿದ್ದಾರೆ,kn,0,Nepal Police arrested 13 Indian military personnel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಬೆಳಗ್ಗೆ 430 ಗಂಟೆಗೆ ದಲೇರ್ ಮೆಹೆಂದಿಯ ಜನಪ್ರಿಯ ಹಾಡು ಬೋನಲ್ಲಿ ತಾರಾ ರಾ ರಾಗೆ ನೃತ್ಯ ಮಾಡುವ ಮೂವರು ಸೈನಿಕರ 30 ಸೆಕೆಂಡುಗಳ ಸುದೀರ್ಘ ವೀಡಿಯೊದೊಂದಿಗೆ ಭಾರತೀಯ ಸೇನೆಯ ಹರ್ಷೋದ್ಗಾರ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ, ಶೀಘ್ರದಲ್ಲೇ ಅನೇಕ ಇತರ ಮಿಲಿಟರಿ ಸಿಬ್ಬಂದಿ ಸೇರಿಕೊಂಡರು.",kn,0,"The Indian Army's cheer begins with a 30-second-long video of three soldiers dancing to Tara Ra at the popular songbo of Dalai Lama Mehndi at 430 am, soon joined by many other military personnel.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ನ ತೀರ್ಪಿನ ನಂತರ, ಡೊನಾಲ್ಡ್ ಟ್ರಂಪ್ ಶ್ವೇತಭವನದ ಮೇಲೆ ಹತ್ತಿದರು ಮತ್ತು ಜೈ ಶ್ರೀರಾಮ್ ಎಂದು ಘೋಷಣೆ ಕೂಗುತ್ತಾ ದೇಶ ನಿರ್ಮಿತ ಪಿಸ್ತೂಲ್ ಅನ್ನು ಗಾಳಿಯಲ್ಲಿ ಹಾರಿಸಿದರು.",kn,0,"Following the Supreme Court's ruling, Donald Trump climbed the White House and blew up a nation-made pistol shouting Jay Shram.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕರೋನಾ ಅವಧಿಯಲ್ಲಿ USA ಸೇರಿದಂತೆ ಹಲವು ಅಭಿವೃದ್ಧಿ ಹೊಂದಿದ ರಾಷ್ಟ್ರಗಳ GDP ಭಾರತಕ್ಕಿಂತ ಹೆಚ್ಚು ಕುಸಿದಿದೆ ಮಾಹಿತಿಯ ಪ್ರಕಾರ USA GDP 33% ರಷ್ಟು ಕುಸಿದಿದೆ ದೇಶದ ಬುದ್ಧಿಜೀವಿಗಳು ಭಾರತದ GDP ಕುಸಿತವನ್ನು ಮಾತ್ರ ನೋಡುತ್ತಿದ್ದಾರೆ,kn,0,"The GDP of many developed countries, including the USA, has declined more than India during the Corona period. According to data, the GDP of the USA has declined by 33% and the country's intellectuals are only watching India's GDP decline.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಪುಲ್ವಾಮಾ ಭಯೋತ್ಪಾದಕ ದಾಳಿಯಲ್ಲಿ ನಂಟು ಹೊಂದಿರುವ ಯೋಧನ ಮೃತದೇಹದ ಫೋಟೋ ವೈರಲ್ ಆಗಿದೆ,kn,0,A photo of the corpse of a soldier involved in the Pulwama terrorist attack is viral,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಸ್ವಿಸ್ ಬ್ಯಾಂಕ್ ಕಾರ್ಪೊರೇಶನ್ ಸ್ವಿಟ್ಜರ್‌ಲ್ಯಾಂಡ್ ನಿಮಗೆ ಭಾರತೀಯ ಮೂಲದ ವ್ಯಕ್ತಿಗಳಿಂದ ಹೆಚ್ಚಿನ ಸಂಪತ್ತು ಠೇವಣಿಗಳೊಂದಿಗೆ ಭಾರತದಲ್ಲಿನ ಟಾಪ್ 10 ಖಾತೆ ಹೇಳಿಕೆಗಳ ಬಗ್ಗೆ ಸ್ಪಷ್ಟ ಮಾಹಿತಿಯನ್ನು ಒದಗಿಸುತ್ತದೆ ದಯವಿಟ್ಟು ಅವರ ಐಟಿ ರಿಟರ್ನ್ಸ್ ಅವರ ವ್ಯವಹಾರ ಪ್ರೊಫೈಲ್ ವ್ಯವಹಾರ ಹಿನ್ನೆಲೆ ಮತ್ತು ನಿಮ್ಮ ಸಂಪೂರ್ಣ ಭಾರತೀಯ ಖಾತೆ ಮಾಹಿತಿಯನ್ನು ದಯವಿಟ್ಟು ಕೆಳಗಿನ ಖಾತೆದಾರರ ಸಂಪೂರ್ಣ ವಿವರಗಳನ್ನು ಪರಿಶೀಲಿಸಿ ಮತ್ತು ಅವರ ಸಂಪೂರ್ಣ ಸ್ಪಷ್ಟ ವ್ಯವಹಾರವನ್ನು ದಯವಿಟ್ಟು 31 ಮಾರ್ಚ್ 2012 ರೊಳಗೆ ನಮಗೆ ವಿವರಗಳನ್ನು ಹಿಂತಿರುಗಿಸಿ,kn,0,Swiss Bank Corporation Switzerland Land will provide you with clear information about the top 10 account statements in India with high wealth deposits from individuals of Indian origin Please return their IT returns their business profile business background and your full Indian account information Please check the full details of the account holders below and please return their full clear business details to us by 31 March 2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಸಹೋದರಿ ನೀತಾ ಅಂಬಾನಿ ಮೊದಲು ಇಂಗ್ಲಿಷ್ ಬರೆಯಲು ಕಲಿಯುತ್ತಾರೆ,kn,0,Sister Nita Ambani learns to write English first,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಉತ್ತರ ಪ್ರದೇಶದಿಂದ ಬಡತನ ಮುಕ್ತ ಭಾರತ ಮಾಡಲು ಸಿದ್ಧತೆಗಳು ಆರಂಭವಾಗಿದೆ,kn,0,Preparations are underway for poverty-free India from Uttar Pradesh,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ರತನ್ ಟಾಟಾ 2020 ಜೀವಂತವಾಗಿರುವ ವರ್ಷ ಮತ್ತು ಲಾಭ ಮತ್ತು ನಷ್ಟದ ಬಗ್ಗೆ ಚಿಂತಿಸಬೇಡಿ,kn,0,Ratan Tata 2020 is a living year and don't worry about profit and loss,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಭಾರತ ಸರ್ಕಾರವು COVID19 ನಿಂದ ಪೀಡಿತ ಕಲಾವಿದರಿಗೆ ಪರಿಹಾರ ಯೋಜನೆಯನ್ನು ಘೋಷಿಸಿದೆ ಮತ್ತು ನೀಡಿರುವ ID ಯಲ್ಲಿ ಅವರ ವಿವರಗಳನ್ನು ಇಮೇಲ್ ಮಾಡಲು ಕೇಳಿದೆ,kn,0,Government of India announces relief scheme for artists affected by COVID19 and asks them to email their details on the issued ID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಇದು ಮಹಾರಾಷ್ಟ್ರ ಸಿಎಂ ಪುತ್ರ ರಿಯಾ ಚಕ್ರವರ್ತಿ ಜತೆ ಆದಿತ್ಯ ಠಾಕ್ರೆ ಅವರ ಒಡನಾಟವಾಗಿದ್ದು, ಮುಂಬೈ ಪೊಲೀಸ್ ಬಿಎಂಸಿ ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್ ಪ್ರಕರಣವನ್ನು ಹತ್ತಿಕ್ಕಲು ಬಯಸಿದೆ.",kn,0,"It is a partnership between Maharashtra CM son Rhea Tsarvati and Aditya Thackeray, who wants the Mumbai Police BMC to tackle the Sushant Singh Rajput case.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBI 2000 ರೂಪಾಯಿ ನೋಟುಗಳನ್ನು ರದ್ದು ಮಾಡುತ್ತಿದೆ ಮತ್ತು ಈ ನೋಟುಗಳು ಜನವರಿ 2020 ರ ವೇಳೆಗೆ ಅಕ್ರಮವಾಗಲಿದೆ,kn,0,RBI is abolishing Rs 2000 notes and these will become illegal by January 2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಆಗಸ್ಟ್ 5 ರಂದು ಜೈ ಶ್ರೀರಾಮ್ ಗಾಗಿ ಅಯೋಧ್ಯೆ ಸಿದ್ಧವಾಗಿದೆ,kn,0,Ayodhya is ready for Jai Sriram on August 5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ನಮ್ಮ ದೇಶದಲ್ಲಿ ಏನಾಗುತ್ತಿದೆ ನೋಡಿ, ಧಾರ್ಮಿಕ ಗ್ರಂಥಗಳಲ್ಲಿ ಕಲಬೆರಕೆ ನಡೆಯುತ್ತಿದೆ, 20 ವರ್ಷಗಳ ನಂತರ ನಮ್ಮ ಮುಂದಿನ ಪೀಳಿಗೆಯವರು ಈ ಕಲಬೆರಕೆ ವೇದ, ಪುರಾಣ, ಉಪನಿಷತ್ತುಗಳನ್ನು ಓದುತ್ತಾರೆ.",kn,0,"Look at what is happening in our country, the study of religious texts is going on, 20 years later, our next generation will read this study of the Vedas, myths, superstitions.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಈಗ ಭಾರತದ ಹೆಸರು ಭಾರತ್ ಎಂದು ಬದಲಾಗಲಿದೆ,kn,0,Now India's name will be changed to Bharat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಎರಡು ದಿನಗಳ ಹಿಂದೆ ಉತ್ತರಾಖಂಡದಲ್ಲಿ 71 ಹೆಕ್ಟೇರ್ ಅರಣ್ಯ ಬೆಂಕಿಗೆ ಆಹುತಿಯಾಗಿದ್ದು, ಕಳೆದ ವರ್ಷಕ್ಕೆ ಹೋಲಿಸಿದರೆ ಈ ಸಂಖ್ಯೆ ಒಂದೂವರೆ ಸಾವಿರ ಹೆಕ್ಟೇರ್ ಆಗಿತ್ತು.",kn,0,"Two days ago, 71 hectares of forest fires were reported in Uttarakhand, a figure of 1.5 thousand hectares compared to last year.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಅಂಗಡಿಯಲ್ಲಿ ಸಾಮಾನು ಕೊಳ್ಳುವಾಗ ಮತ್ತೊಬ್ಬರು 5 ಅಡಿ ಅಂತರ ಕಾಯ್ದುಕೊಳ್ಳದಿದ್ದರೆ ಬಂಧನ ಖಚಿತ ಎನ್ನಲಾಗಿದೆ.,kn,0,"If another person does not keep 5 feet apart while shopping in the store, arrest is guaranteed.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1 ಅಕ್ಟೋಬರ್ 2019 ರಂದು, BOOM ಝಕಿಯಾ ಬಿಂಟಿ ಜಿಯಾ ಎಂಬ ಬಳಕೆದಾರರ ಟ್ವೀಟ್ ಅನ್ನು ನೋಡಿದೆ, ನಂತರ ಝಕಿಯಾ ಎಂದು ಬದಲಾಯಿತು, ಅದರಲ್ಲಿ ಅವರು ಕಾಶ್ಮೀರಿ ಎಂದು ಹೇಳಿಕೊಂಡರು ಮತ್ತು ಉಳಿದ ಕಾಶ್ಮೀರಿ ಜನರಿಗೆ ರಾಯಭಾರಿಯಾಗಲು ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯವರಿಗೆ ಕರೆ ನೀಡಿದರು.",kn,0,"On 1 October 2019, BOOM saw a tweet from a user named Zakia Binti Zia, later changed to Zakia, in which he claimed to be a Kashmiri and called on Prime Minister Narendra Modi to become an ambassador to the rest of Kashmiri people.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಅರವಿಂದ್ ಕೇಜ್ರಿವಾಲ್‌ಗೆ ಕಪಾಳಮೋಕ್ಷ ಮಾಡಿದ್ದಕ್ಕಾಗಿ ಅಣ್ಣಾ ಹಜಾರೆ ಅವರಿಗೆ ಕಪಾಳಮೋಕ್ಷ ಮಾಡಲಾಗಿದೆಯೇ?,kn,0,Has Anna Hazare been acquitted for defrauding Arvind Kejriwal?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಕಾಂಗ್ರೆಸ್ ನಿಷ್ಠಾವಂತ ಗುಲಾಂ ಕಪಿಲ್ ಸಿಬಲ್ ಅವರು ಚೀನಾದ ಆ್ಯಪ್ ಟಿಕ್‌ಟಾಕ್ ನಿಷೇಧ ಪ್ರಕರಣದ ವಿರುದ್ಧ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ನಲ್ಲಿ ಹೋರಾಡಲಿದ್ದಾರೆ.,kn,0,Congress loyalist Ghulam Kapil Sibal will fight in the Supreme Court against China's app TikTok ban case.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಆಯುಷ್ ಸಚಿವಾಲಯದಿಂದ ವೈದ್ಯರನ್ನು ವಜಾ ಮಾಡಲಾಗಿದೆ,kn,0,Doctors fired from Ministry of AYUSH,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ನಮ್ಮ ಪ್ರಧಾನಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಜಿ ಅವರು ಹೆಚ್ಚುತ್ತಿರುವ ಕೊರೊನಾ ವೈರಸ್‌ನಿಂದಾಗಿ ಸ್ವಚ್ಛ ಭಾರತ್ ಅಡಿಯಲ್ಲಿ ನೇಮಕಗೊಂಡ ಎಲ್ಲರಿಗೂ ಉಚಿತ ಮಾಸ್ಕ್ ನೀಡಲು ನಿರ್ಧರಿಸಿದ್ದಾರೆ.,kn,0,Our Prime Minister Shri Narendra Modi Ji has decided to give free masks to all recruited under Swachh Bharat due to the rising coronavirus.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಭಾರತ್ ಬಯೋಟೆಕ್ ಉಪಾಧ್ಯಕ್ಷ ವಿ.ಕೆ.ಶ್ರೀನಿವಾಸ್ ಮಾತನಾಡಿ, ನಾನು ಮತ್ತು ನನ್ನ ತಂಡವು ಅಭಿವೃದ್ಧಿಪಡಿಸಿದ ಲಸಿಕೆಯನ್ನು ಮೊದಲ ಡೋಸ್ ತೆಗೆದುಕೊಂಡ ತಕ್ಷಣ ಪರೀಕ್ಷಿಸಿ ಮತ್ತು ಅವರ ಉತ್ಪನ್ನದ ಮೇಲೆ ಅವರಿಗೆ ಎಷ್ಟು ವಿಶ್ವಾಸವಿದೆ ಎಂದು ನೋಡಿದ ಮೊದಲ ವ್ಯಕ್ತಿ ನಾನು.",kn,0,"Bharat Biotech Vice President VK Srinivas said, I was the first person to test the vaccine developed by me and my team as soon as I took the first dose and see how confident they are in their product.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ವರದಿಗಳ ಪ್ರಕಾರ, ಗುರುವಾರ ಸಂಜೆ ಭಾರತೀಯ ಸೇನೆಯ ಚಲನವಲನದ ಮೇಲೆ ನಿಗಾ ಇಡಲು ಪಾಕಿಸ್ತಾನ ಸೇನೆಯ ವಿಮಾನವೊಂದು ಗಡಿ ನಿಯಂತ್ರಣ ರೇಖೆಯ ಮೇಲೆ ಹಾರುತ್ತಿತ್ತು, ಆದರೆ ಪಾಕಿಸ್ತಾನ ಸೇನೆ ಅದನ್ನು ಭಾರತೀಯ ವಾಯುಪಡೆಯ ವಿಮಾನ ಎಂದು ತಪ್ಪಾಗಿ ಭಾವಿಸಿ ಹೊಡೆದುರುಳಿಸಿತು.",kn,0,"According to reports, on Thursday evening, a Pakistani Army aircraft was flying over the border control line to monitor the movement of the Indian Army, but the Pakistani Army mistakenly mistook it for an Indian Air Force aircraft and shot it down.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ಗಲಭೆಕೋರರು ಕೌನ್ಸಿಲರ್ ತಾಹಿರ್ ಹುಸೇನ್ ಅವರ ಮನೆಯ ಮೇಲ್ಛಾವಣಿಯ ಮೇಲೆ ಹತ್ತಿದರು, ಇದರಿಂದಾಗಿ ಅವರು ಪೆಟ್ರೋಲ್ ಬಾಂಬ್, ಸ್ಲಿಂಗ್‌ಶಾಟ್‌ಗಳು ಮತ್ತು ಕಲ್ಲುಗಳನ್ನು ಎಸೆಯುವ ಮೂಲಕ ಅವರನ್ನು ಬಲೆಗೆ ಬೀಳಿಸಿದ್ದಾರೆ ಎಂದು ದೆಹಲಿ ಪೊಲೀಸರು ತಿಳಿಸಿದ್ದಾರೆ.",kn,0,"The rioters climbed the roof of Councillor Tahir Hussain's house, where they ambushed him by throwing petrol bombs, slingshots and stones, Delhi Police said.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಹಳೆಯ ದೂರದರ್ಶನದಿಂದ ಪಾದರಸದ ಟ್ಯೂಬ್ ಅನ್ನು ಪರಮಾಣು ಬಾಂಬ್ ತಯಾರಿಸಲು ಬಳಸಬಹುದು,kn,0,A particle tube from an old television can be used to make a nuclear bomb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಮೋದಿ ಮನೆಯಲ್ಲಿ ಚಿನ್ನಾಭರಣ ಕದ್ದು ಪರಾರಿಯಾಗಿದ್ದ ನರೇಂದ್ರ ಮೋದಿ ಅವರ ವಿರುದ್ಧ ಕುಟುಂಬಸ್ಥರು ಪೊಲೀಸರಿಗೆ ದೂರು ನೀಡಿದ್ದಾರೆ.ಇವರ ಕೃತ್ಯದಿಂದ ಕಂಗಾಲಾದ ಮೋದಿ ತಂದೆ ವೈದ್ಯಕೀಯ ಸಂಪನ್ಮೂಲ ಕೊರತೆಯಿಂದ ಹೃದಯಾಘಾತಕ್ಕೆ ಒಳಗಾಗಿ ಸಾವನ್ನಪ್ಪಿದ್ದಾರೆ.ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿ ವಿರುದ್ಧ ಅವರ ಒಡಹುಟ್ಟಿದವರು ಆರೋಪಿಸಿದ್ದಾರೆ. ಅವರ ತಂದೆಯ ಸಾವಿಗೆ ಕಾರಣ.,kn,0,"Family members have complained to the police against Narendra Modi, who ran away from Modi's home to steal jewelry. His actions have led to the death of a poor Modi father due to a heart attack due to lack of medical resources.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಬಿಹಾರದಲ್ಲಿ ಸಂಭವಿಸಿದ ದೊಡ್ಡ ಅಪಘಾತದ ಸುದ್ದಿ ಲೈವ್ ವೀಕ್ಷಣೆ ರೈಲು ಅಪಘಾತದ ಹಳೆಯ ವೀಡಿಯೊ ತಪ್ಪಾದ ಸಂದರ್ಭದಲ್ಲಿ ವೈರಲ್ ಆಗಿದೆ,kn,0,News of Big Accident in Bihar Live Viewing An old video of train crash goes viral in the wrong case,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
